#Digilent WaveForms Oscilloscope Acquisition
#Device Name: Discovery2
#Serial Number: SN:210321B81678
#Date Time: 2025-03-28 22:23:04.320
#Sample rate: 1.5873e+06Hz
#Samples: 8192
#Trigger: Source: Channel 1 Type: Edge Condition: Rising Level: 40 mV Hyst.: Auto HoldOff: 0 s
#Channel 1: Range: 50 mV/div Offset: 0 V Sample Mode: Average
#Wavegen Channel 1: Running
#Mode: Simple
#Type: Sine
#Frequency: 1.2 kHz
#Period: 833.3333333 us
#Amplitude: 2 V
#Offset: 0 V
#Symmetry: 50 %
#Phase: 0 °
#Power Supplies: ON
#Positive Supply: ON
#Voltage: 5 V
#Negative Supply: ON
#Voltage: -5 V

#2,4kHz
#50 ohm 
Time (s),Channel 1 (V)
-0.0023472225,0.04997404401876047
-0.0023465925,0.04997404401876047
-0.0023459625,0.04931055428547428
-0.0023453325,0.04798357481890186
-0.0023447025,0.04665659535232944
-0.0023440725,0.04566136075240013
-0.0023434425,0.04599310561904234
-0.0023428125,0.04400263641918462
-0.0023421825,0.0433391466858984
-0.0023415525,0.04168042235268365
-0.0023409225,0.04134867748603979
-0.0023402925,0.04101693261939668
-0.0023396625,0.04035344288611078
-0.0023390325,0.03836297368625186
-0.0023384025,0.03736773908632254
-0.0023377725,0.03736773908632254
-0.0023371425,0.03637250448639323
-0.0023365125,0.03604075961975028
-0.0023358825,0.03504552501982082
-0.0023352525,0.03371854555324841
-0.0023346225,0.03205982122003364
-0.0023339925,0.03040109688681737
-0.0023333625,0.0290741174202445
-0.0023327325,0.02807888282031564
-0.0023321025,0.02807888282031564
-0.0023314725,0.02741539308702974
-0.0023308425,0.02575666875381392
-0.0023302125,0.02542492388717081
-0.0023295825,0.02376619955395605
-0.0023289525,0.02243922008738288
-0.0023283225,0.02277096495402538
-0.0023276925,0.02144398548745357
-0.0023270625,0.02011700602088115
-0.0023264325,0.0197852611542373
-0.0023258025,0.01812653682102253
-0.0023251725,0.01713130222109322
-0.0023245425,0.01547257788787846
-0.0023239125,0.01414559842130529
-0.0023232825,0.01381385355466219
-0.0023226525,0.01381385355466219
-0.0023220225,0.01215512922144667
-0.0023213925,0.01115989462151721
-0.0023207625,0.01082814975487425
-0.0023201325,0.008837680555015633
-0.0023195025,0.008174190821729727
-0.0023188725,0.007510701088443218
-0.0023182425,0.006515466488513001
-0.0023176125,0.004524997288655286
-0.0023169825,0.004524997288655286
-0.0023163525,0.002866272955439465
-0.0023157225,0.00220278322215356
-0.0023150925,0.001871038355510456
-0.0023144625,-0.0001194308443472603
-0.0023138325,-0.002109900044206787
-0.0023132025,-0.00244164491084989
-0.0023125725,-0.003436879510779201
-0.0023119425,-0.003768624377422305
-0.0023113125,-0.004763858977351917
-0.0023106825,-0.005427348710637823
-0.0023100525,-0.00609083844392403
-0.0023094225,-0.0084130525104247
-0.0023087925,-0.01007177684364127
-0.0023081625,-0.009076542243711962
-0.0023075325,-0.009408287110354916
-0.0023069025,-0.0120622460434999
-0.0023062725,-0.01372097037671526
-0.0023056425,-0.01338922551007231
-0.0023050125,-0.01405271524335852
-0.0023043825,-0.01504794984328738
-0.0023037525,-0.01703841904314645
-0.0023031225,-0.01803365364307576
-0.0023024925,-0.01737016390978986
-0.0023018625,-0.01836539850971886
-0.0023012325,-0.02002412284293513
-0.0023006025,-0.0216828471761499
-0.0022999725,-0.02267808177607921
